72.13003535,1,0
57.70402828,1,0
11.54080566,1,0
2.308161132,1,0
0.461632226,1,0
0.092326445,1,0
0.018465289,0.850531315,0.068805262
0.003693058,0.161737569,0.105383012
0.000738612,0.018176395,0.021990602
0.000147722,0.009994225,0.033395004
2.95E-05,0.000471402,0.000997227
5.91E-06,0.00015311,0.00076555
1.18E-06,0.000225653,0.000782957
2.36E-07,0,0
4.73E-08,0,0
9.45E-09,0,0
1.89E-09,0,0
3.78E-10,0,0
7.56E-11,0,0
1.51E-11,0,0
3.03E-12,0,0
6.05E-13,0,0
0,0,0
