238.0291167,1,0.001469926,2.26453E-06
238.0291167,2,0.001470265,2.59372E-06
238.0291167,3,0.001461914,2.46805E-06
238.0291167,4,0.001512241,1.51998E-05
238.0291167,5,0.001725212,5.66815E-05
238.0291167,6,0.002122236,0.000117771
238.0291167,7,0.002718504,0.000199448
238.0291167,8,0.003474864,0.000301159
238.0291167,9,0.004351038,0.000415629
238.0291167,10,0.005311144,0.000563509
238.0291167,11,0.006100816,0.000643896
238.0291167,12,0.007146666,0.000789151
238.0291167,13,0.008063367,0.00088462
238.0291167,14,0.008945369,0.000931636
238.0291167,15,0.009499457,0.001013658
238.0291167,16,0.010092453,0.000997656
238.0291167,17,0.010655541,0.001052739
238.0291167,18,0.011165978,0.001111424
238.0291167,19,0.011355707,0.001127385
238.0291167,20,0.011521807,0.001124405
238.0291167,21,0.011755837,0.001112201
238.0291167,22,0.011915481,0.001165869
238.0291167,23,0.011337525,0.001094371
238.0291167,24,0.011288028,0.001068288
190.4232933,1,0.001469427,2.34574E-06
190.4232933,2,0.00146815,1.68912E-06
190.4232933,3,0.001455707,1.77356E-06
190.4232933,4,0.001477866,5.02793E-06
190.4232933,5,0.00160825,1.97018E-05
190.4232933,6,0.001896118,4.51838E-05
190.4232933,7,0.002372386,9.25226E-05
190.4232933,8,0.003028301,0.000150515
190.4232933,9,0.0038204,0.000196875
190.4232933,10,0.004660169,0.000276206
190.4232933,11,0.005557677,0.000340333
190.4232933,12,0.006460865,0.000400618
190.4232933,13,0.007341618,0.000484816
190.4232933,14,0.008090436,0.000487736
190.4232933,15,0.008714502,0.000508959
190.4232933,16,0.009215157,0.000533358
190.4232933,17,0.009785864,0.000567919
190.4232933,18,0.010278905,0.000606498
190.4232933,19,0.010617644,0.000622806
190.4232933,20,0.010774962,0.000648629
190.4232933,21,0.010918434,0.000634068
190.4232933,22,0.011188327,0.000647671
190.4232933,23,0.010663701,0.000601372
190.4232933,24,0.010517234,0.00054843
38.08465867,1,0.001472658,1.83417E-06
38.08465867,2,0.001468701,1.79861E-06
38.08465867,3,0.001451512,1.99835E-06
38.08465867,4,0.001456488,1.9105E-06
38.08465867,5,0.001507267,5.21737E-06
38.08465867,6,0.001629658,1.36185E-05
38.08465867,7,0.001881865,2.82695E-05
38.08465867,8,0.002283334,4.82387E-05
38.08465867,9,0.002849597,0.00007283
38.08465867,10,0.003538535,0.000103524
38.08465867,11,0.004251033,0.000142271
38.08465867,12,0.004983538,0.000155279
38.08465867,13,0.005752414,0.000188078
38.08465867,14,0.006457265,0.000217847
38.08465867,15,0.007058651,0.000226903
38.08465867,16,0.007655129,0.000225256
38.08465867,17,0.008205394,0.000299962
38.08465867,18,0.00867369,0.000327361
38.08465867,19,0.009113656,0.000328628
38.08465867,20,0.009271821,0.000341216
38.08465867,21,0.009608574,0.0003854
38.08465867,22,0.009752147,0.000330133
38.08465867,23,0.009450518,0.000332899
38.08465867,24,0.00937991,0.000319326
7.616931735,1,0.001474402,1.7474E-06
7.616931735,2,0.001471072,1.22791E-06
7.616931735,3,0.001451222,2.20381E-06
7.616931735,4,0.0014489,1.50056E-06
7.616931735,5,0.001465965,1.96208E-06
7.616931735,6,0.001491334,3.35907E-06
7.616931735,7,0.001555784,8.98951E-06
7.616931735,8,0.001689028,1.89466E-05
7.616931735,9,0.001907021,0.00003127
7.616931735,10,0.00219789,5.34934E-05
7.616931735,11,0.002565212,7.71045E-05
7.616931735,12,0.002955655,9.52555E-05
7.616931735,13,0.003388852,0.000113926
7.616931735,14,0.003840184,0.000139411
7.616931735,15,0.004253591,0.000170968
7.616931735,16,0.004666403,0.00017706
7.616931735,17,0.005101673,0.000220334
7.616931735,18,0.005484083,0.000238573
7.616931735,19,0.005921568,0.000251658
7.616931735,20,0.006210492,0.000258165
7.616931735,21,0.00654664,0.000307525
7.616931735,22,0.006801328,0.000277702
7.616931735,23,0.006760933,0.000295388
7.616931735,24,0.006808614,0.000283219
1.523386347,1,0.001474099,2.00754E-06
1.523386347,2,0.001469828,1.82607E-06
1.523386347,3,0.001448223,2.3017E-06
1.523386347,4,0.001446669,1.98167E-06
1.523386347,5,0.001456539,2.31549E-06
1.523386347,6,0.001458788,1.42839E-06
1.523386347,7,0.001468282,2.33522E-06
1.523386347,8,0.001490815,4.68348E-06
1.523386347,9,0.001527179,8.33264E-06
1.523386347,10,0.001588373,0.000015179
1.523386347,11,0.001679915,2.26994E-05
1.523386347,12,0.001797518,3.42008E-05
1.523386347,13,0.001934813,0.000046438
1.523386347,14,0.00209854,5.79186E-05
