0,0.5,0,0
6.94322E-11,0.5,0.001189829,0.001406212
6.94322E-10,0.5,0.000211355,0.00317771
6.94322E-09,0.5,0.000158387,0.001850046
6.94322E-08,0.5,-0.000456247,0.001786914
6.94322E-07,0.5,-0.000246661,0.002120935
6.94322E-06,0.5,-0.000458556,0.000836047
6.94322E-05,0.5,-0.000540743,0.001724821
0.000694322,0.5,-0.001265019,0.001426442
0.006943219,0.5,6.32477E-05,0.002309948
0.069432186,0.5,-3.71357E-05,0.0002096
0.694321859,0.5,-0.000308011,0.001381514
0,4.5,0,0
6.94322E-11,4.5,0.000500705,0.001310471
6.94322E-10,4.5,-7.93764E-05,0.002116884
6.94322E-09,4.5,0.000942357,0.0015277
6.94322E-08,4.5,-0.00075428,0.002131839
6.94322E-07,4.5,-0.000173169,0.002374598
6.94322E-06,4.5,-0.001230516,0.002925431
6.94322E-05,4.5,-0.000453364,0.000525563
0.000694322,4.5,-0.000361557,0.000717105
0.006943219,4.5,0.000463597,0.001760725
0.069432186,4.5,-0.000921964,0.003376303
0.694321859,4.5,0.001155025,0.001956665
0,5,0,0
6.94322E-11,5,0.00040386,0.000867378
6.94322E-10,5,-0.000581755,0.001402312
6.94322E-09,5,0.000485597,0.001414126
6.94322E-08,5,-0.000555129,0.001309263
6.94322E-07,5,-6.1986E-05,0.002837611
6.94322E-06,5,-0.00105653,0.001841748
6.94322E-05,5,-0.000806815,0.00104572
0.000694322,5,-0.001137419,0.000791285
0.006943219,5,-0.000836247,0.001625013
0.069432186,5,0.000130457,0.00113512
0.694321859,5,0.00088706,0.000654331
0,5.5,0,0
6.94322E-11,5.5,0.000200079,0.000904275
6.94322E-10,5.5,-0.000794831,0.001923937
6.94322E-09,5.5,7.69026E-05,0.001996597
6.94322E-08,5.5,-0.000578796,0.001820401
6.94322E-07,5.5,-0.000392509,0.00130963
6.94322E-06,5.5,-0.001352235,0.002057531
6.94322E-05,5.5,-0.001561088,0.001272298
0.000694322,5.5,-0.000616905,0.001090142
0.006943219,5.5,-0.000397583,0.002069736
0.069432186,5.5,0.001007334,0.003545007
0.694321859,5.5,8.52965E-05,0.001414487
0,6,0,0
6.94322E-11,6,0.000977971,0.001692238
6.94322E-10,6,-3.52905E-05,0.003520118
6.94322E-09,6,0.00104045,0.002118998
6.94322E-08,6,0.000819779,0.001231669
6.94322E-07,6,0.000710062,0.00087052
6.94322E-06,6,-0.00058493,0.002379351
6.94322E-05,6,-0.000185344,0.001530321
0.000694322,6,0.00030272,0.001292347
0.006943219,6,-0.00011237,0.00051138
0.069432186,6,0.000549579,0.002310163
0.694321859,6,0.001461739,0.001262932
0,6.5,0,0
6.94322E-11,6.5,0.001168903,0.00097483
6.94322E-10,6.5,0.001009991,0.002390174
6.94322E-09,6.5,0.001186111,0.001400211
6.94322E-08,6.5,0.000782473,0.001363648
6.94322E-07,6.5,0.001602729,0.002278601
6.94322E-06,6.5,0.000575888,0.002511772
6.94322E-05,6.5,0.000582372,0.001754633
0.000694322,6.5,0.000526074,0.001564702
0.006943219,6.5,0.000792239,0.002275808
0.069432186,6.5,0.001456183,0.00424004
0.694321859,6.5,0.001746921,0.002705292
0,7,0,0
6.94322E-11,7,0.001365945,0.001735592
6.94322E-10,7,0.001387506,0.003183457
6.94322E-09,7,0.001170455,0.001277215
6.94322E-08,7,0.000811646,0.001777848
6.94322E-07,7,0.000460161,0.001801598
6.94322E-06,7,0.000535483,0.001553748
6.94322E-05,7,0.001207625,0.001608943
0.000694322,7,0.000801526,0.000861436
0.006943219,7,-0.000492032,0.000811093
0.069432186,7,0.001231613,0.001083364
0.694321859,7,-4.16E-05,0.001280271
0,7.5,0,0
6.94322E-11,7.5,0.001846819,0.001402901
6.94322E-10,7.5,0.001589795,0.002629346
