0.694321859,0.794083018,0.062974581
0.069432186,0.781955352,0.028140393
0.006943219,0.636395156,0.117517864
0.000694322,0.078479834,0.030333302
6.94E-05,0.00863215,0.003202662
6.94E-06,0.001229503,0.000611994
6.94E-07,1.57E-05,2.72E-05
6.94E-08,5.40E-05,5.32E-05
6.94E-09,0,0
6.94E-10,0,0
6.94E-11,0,0
0,1.77E-05,3.07E-05
