742.3091017,1,0.0020584,6.92E-05
742.3091017,2,0.0019487,4.33E-05
742.3091017,3,0.0019297,3.85E-05
742.3091017,4,0.0019275,3.25E-05
742.3091017,5,0.0019458,3.48E-05
742.3091017,6,0.0019923,3.23E-05
742.3091017,7,0.0020895,3.61E-05
742.3091017,8,0.00225,5.19E-05
742.3091017,9,0.0024859,8.55E-05
742.3091017,10,0.0027945,0.00012478
742.3091017,11,0.0031853,0.0001752
742.3091017,12,0.0036352,0.00025487
742.3091017,13,0.0041724,0.00036683
742.3091017,14,0.0047686,0.00048229
742.3091017,15,0.0054031,0.00061017
742.3091017,16,0.006071,0.00073938
742.3091017,17,0.0067345,0.00086942
742.3091017,18,0.0074439,0.0010076
742.3091017,19,0.008126,0.0011249
742.3091017,20,0.0087844,0.001261
742.3091017,21,0.0095177,0.0013994
742.3091017,22,0.010076,0.0014875
742.3091017,23,0.010688,0.0015689
742.3091017,24,0.011283,0.0016805
593.8472814,1,0.00194,2.44E-05
593.8472814,2,0.0019161,2.86E-05
593.8472814,3,0.0019066,2.61E-05
593.8472814,4,0.0019015,2.92E-05
593.8472814,5,0.0019199,2.48E-05
593.8472814,6,0.0019556,2.45E-05
593.8472814,7,0.0020424,2.25E-05
593.8472814,8,0.0022017,3.84E-05
593.8472814,9,0.0024205,7.16E-05
593.8472814,10,0.0027445,0.00012843
593.8472814,11,0.0031424,0.00020168
593.8472814,12,0.0036242,0.00027045
593.8472814,13,0.0042211,0.00037826
593.8472814,14,0.0048438,0.00049156
593.8472814,15,0.0055724,0.00061883
593.8472814,16,0.0063067,0.00074593
593.8472814,17,0.0071365,0.00094455
593.8472814,18,0.0079107,0.001067
593.8472814,19,0.0086719,0.001157
593.8472814,20,0.0094873,0.0013902
593.8472814,21,0.010262,0.0014975
593.8472814,22,0.010938,0.0016185
593.8472814,23,0.011573,0.0016281
593.8472814,24,0.012164,0.001714
118.7694563,1,0.0018612,1.29E-05
118.7694563,2,0.0018358,1.18E-05
118.7694563,3,0.0018269,1.18E-05
118.7694563,4,0.0018177,1.04E-05
118.7694563,5,0.0018259,1.34E-05
118.7694563,6,0.0018429,1.23E-05
118.7694563,7,0.0019128,1.82E-05
118.7694563,8,0.0020409,3.17E-05
118.7694563,9,0.002245,5.52E-05
118.7694563,10,0.0025496,8.53E-05
118.7694563,11,0.0029412,0.00014497
118.7694563,12,0.0034452,0.00021323
118.7694563,13,0.0040614,0.00029601
118.7694563,14,0.0047655,0.00038482
118.7694563,15,0.0055483,0.00046285
118.7694563,16,0.006425,0.00057202
118.7694563,17,0.0073491,0.00073619
118.7694563,18,0.0083035,0.00080444
118.7694563,19,0.0090957,0.00093265
118.7694563,20,0.010008,0.0010133
118.7694563,21,0.010863,0.0010659
118.7694563,22,0.011538,0.0010902
118.7694563,23,0.012363,0.0012244
118.7694563,24,0.013036,0.0013101
23.75389125,1,0.001835,1.05E-05
23.75389125,2,0.0018121,9.35E-06
23.75389125,3,0.0018024,7.96E-06
23.75389125,4,0.0017935,8.51E-06
23.75389125,5,0.00179,7.71E-06
23.75389125,6,0.0017875,9.62E-06
23.75389125,7,0.0017996,1.28E-05
23.75389125,8,0.0018396,2.75E-05
23.75389125,9,0.0019128,5.04E-05
23.75389125,10,0.0020378,8.61E-05
23.75389125,11,0.0022111,0.00012958
23.75389125,12,0.002437,0.00018914
23.75389125,13,0.0027397,0.00026297
23.75389125,14,0.0030874,0.00034663
23.75389125,15,0.0034978,0.00045137
23.75389125,16,0.0039432,0.00054641
23.75389125,17,0.0044329,0.00065786
23.75389125,18,0.0049742,0.00076507
23.75389125,19,0.0054795,0.00087339
23.75389125,20,0.0060576,0.0010064
23.75389125,21,0.0065825,0.0010792
23.75389125,22,0.0071786,0.0012197
23.75389125,23,0.0076722,0.0012924
23.75389125,24,0.0081777,0.0013244
4.750778251,1,0.0018331,9.75E-06
4.750778251,2,0.001812,8.94E-06
4.750778251,3,0.0018035,8.57E-06
4.750778251,4,0.0017922,7.10E-06
4.750778251,5,0.0017867,8.30E-06
4.750778251,6,0.0017813,7.06E-06
4.750778251,7,0.0017778,8.38E-06
4.750778251,8,0.0017773,8.97E-06
4.750778251,9,0.0017846,9.49E-06
4.750778251,10,0.0018005,1.62E-05
4.750778251,11,0.0018302,2.94E-05
4.750778251,12,0.0018721,4.40E-05
4.750778251,13,0.0019273,6.25E-05
4.750778251,14,0.0019979,8.28E-05
4.750778251,15,0.0020888,0.00010728
4.750778251,16,0.0021908,0.00014005
4.750778251,17,0.0023022,0.00016679
4.750778251,18,0.0024384,0.0002058
4.750778251,19,0.0025626,0.00023816
4.750778251,20,0.002724,0.00028515
4.750778251,21,0.0028748,0.00031882
4.750778251,22,0.0030529,0.00036356
4.750778251,23,0.0032143,0.00040026
4.750778251,24,0.003415,0.00044811
0.95015565,1,0.0018288,7.81E-06
0.95015565,2,0.0018095,8.51E-06
0.95015565,3,0.0018002,7.94E-06
0.95015565,4,0.0017915,5.57E-06
0.95015565,5,0.001786,8.05E-06
0.95015565,6,0.0017771,7.45E-06
0.95015565,7,0.0017753,6.13E-06
0.95015565,8,0.0017695,5.56E-06
0.95015565,9,0.0017633,6.53E-06
0.95015565,10,0.0017646,6.99E-06
0.95015565,11,0.0017629,5.64E-06
0.95015565,12,0.0017627,7.94E-06
0.95015565,13,0.0017653,1.09E-05
0.95015565,14,0.0017687,1.75E-05
0.95015565,15,0.0017828,1.75E-05
0.95015565,16,0.0017957,2.44E-05
0.95015565,17,0.0018083,3.14E-05
0.95015565,18,0.0018263,3.84E-05
0.95015565,19,0.0018458,4.62E-05
0.95015565,20,0.0018677,5.51E-05
0.95015565,21,0.001895,6.59E-05
0.95015565,22,0.0019252,7.76E-05
0.95015565,23,0.0019562,8.91E-05
0.95015565,24,0.0019963,0.00010095
0.19003113,1,0.001839,7.69E-06
0.19003113,2,0.0018144,1.05E-05
0.19003113,3,0.0018042,1.15E-05
0.19003113,4,0.0017944,9.05E-06
0.19003113,5,0.0017912,8.32E-06
0.19003113,6,0.0017807,8.93E-06
0.19003113,7,0.0017802,7.58E-06
0.19003113,8,0.0017762,7.49E-06
0.19003113,9,0.0017661,8.68E-06
0.19003113,10,0.0017658,8.45E-06
0.19003113,11,0.0017605,7.85E-06
0.19003113,12,0.001755,7.04E-06
0.19003113,13,0.0017494,6.89E-06
0.19003113,14,0.001749,6.97E-06
0.19003113,15,0.001746,6.34E-06
0.19003113,16,0.0017428,6.24E-06
0.19003113,17,0.0017412,7.16E-06
0.19003113,18,0.0017403,7.47E-06
0.19003113,19,0.0017392,7.76E-06
0.19003113,20,0.0017382,1.09E-05
0.19003113,21,0.0017363,1.20E-05
