1.320976758,0.869579414,0.021547572
0.132097676,0.750444885,0.041143151
0.013209768,0.308797994,0.104556917
0.001320977,0.03468027,0.014411308
0.000132098,0.002423704,0.000607372
1.32E-05,6.64E-05,7.62E-05
1.32E-06,0,0
1.32E-07,1.75E-05,3.03E-05
1.32E-08,0.000114725,0.000157608
1.32E-09,0,0
1.32E-10,1.63E-05,2.82E-05
0,1.72E-05,2.98E-05
